protein_per_100g,sugar_per_100g,fat_per_100g,fiber_per_100g,calories_per_100g,sodium_per_100g,has_artificial_sweetener,has_preservatives,has_trans_fat,ingredient_risk_count,category,health_score,risk_labels
4.7,26.5,27.1,1.6,538.5,473.4,0,1,0,4,BISCUITS_COOKIES,2,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.4,6.2,0.0,0.0,33.2,297.1,0,1,0,2,ENERGY_DRINKS,43,"PRESERVATIVES,LOW_FIBER"
4.0,5.6,18.8,0.3,478.6,1734.0,1,0,0,5,INSTANT_NOODLES_RTE,15,"HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.0,12.1,25.5,1.0,390.3,1163.4,1,1,1,4,FROZEN_FOODS,0,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.1,11.3,0.1,0.0,58.1,83.0,1,0,0,4,BEVERAGES,22,"ARTIFICIAL_SWEETENER,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.4,11.9,0.0,0.0,66.2,232.6,0,0,0,2,ENERGY_DRINKS,29,LOW_FIBER
7.0,39.8,29.4,2.3,482.6,68.0,1,1,0,2,CHOCOLATES_CONFECTIONERY,32,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE"
19.2,14.8,17.7,4.1,388.6,380.5,1,0,0,1,PROTEIN_BAR,46,ARTIFICIAL_SWEETENER
3.9,8.3,7.9,0.3,100.9,231.0,0,1,0,2,DAIRY_PRODUCTS,58,"PRESERVATIVES,LOW_FIBER"
3.3,63.1,34.8,1.1,549.5,160.0,1,0,0,2,CHOCOLATES_CONFECTIONERY,21,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE"
2.6,5.1,7.0,0.2,102.3,446.8,0,0,0,0,SAUCES_SPREADS,65,LOW_FIBER
5.0,10.0,27.8,1.9,335.9,856.2,0,0,0,3,FROZEN_FOODS,41,"HIGH_FAT,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.6,20.1,14.5,0.0,157.2,307.4,1,0,1,3,DAIRY_PRODUCTS,21,"HIGH_SUGAR,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.1,4.9,4.6,1.4,67.4,167.5,0,0,0,0,DAIRY_PRODUCTS,87,LOW_FIBER
12.9,29.3,23.1,3.0,495.7,601.1,0,1,0,5,PROTEIN_BAR,4,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.3,8.9,28.7,1.7,558.3,884.7,1,1,0,6,SNACKS,13,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.0,35.2,25.9,1.3,485.6,555.5,0,0,0,3,BISCUITS_COOKIES,9,"HIGH_SUGAR,HIGH_FAT,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
9.6,11.8,12.2,5.4,417.1,265.7,0,0,0,1,BISCUITS_COOKIES,62,NONE
5.8,38.9,9.8,1.9,414.9,532.4,0,0,0,2,BREAKFAST_CEREAL,34,"HIGH_SUGAR,LOW_FIBER"
6.3,6.3,18.5,1.6,353.3,1031.3,0,1,1,5,FROZEN_FOODS,17,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
10.0,30.0,23.3,3.2,451.7,662.0,1,1,0,4,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
2.4,36.9,9.3,4.2,430.6,458.0,0,1,0,2,BREAKFAST_CEREAL,34,"HIGH_SUGAR,PRESERVATIVES"
4.1,32.6,8.4,4.7,408.9,558.5,1,0,0,3,BREAKFAST_CEREAL,29,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,MANY_RISKY_INGREDIENTS"
1.1,32.8,28.7,0.3,367.0,1184.5,0,1,1,3,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.8,7.9,15.4,2.1,457.5,600.4,0,1,1,3,SNACKS,22,"TRANS_FAT,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
11.8,4.8,10.0,3.7,388.6,241.9,0,0,0,0,SNACKS,89,NONE
0.7,9.1,0.8,0.4,44.3,115.9,1,1,0,1,BEVERAGES,28,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
0.7,9.5,0.4,0.3,25.2,99.8,0,0,0,1,BEVERAGES,41,LOW_FIBER
27.9,3.2,5.8,10.1,306.3,276.2,0,0,0,1,PROTEIN_BAR,99,NONE
2.8,14.0,32.1,1.7,517.1,997.8,0,1,0,5,SNACKS,17,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.6,2.4,4.3,0.2,165.3,242.4,0,1,0,0,SAUCES_SPREADS,76,"PRESERVATIVES,LOW_FIBER"
5.2,33.4,24.5,3.8,499.4,575.0,0,1,0,4,PROTEIN_BAR,6,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
6.1,3.7,14.3,2.9,426.9,789.1,0,1,0,3,INSTANT_NOODLES_RTE,58,"PRESERVATIVES,MANY_RISKY_INGREDIENTS"
58.1,10.7,6.1,2.6,396.8,481.5,1,1,0,0,HEALTH_SUPPLEMENTS,58,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
38.2,7.0,9.6,4.5,417.9,302.4,1,1,0,2,HEALTH_SUPPLEMENTS,64,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
1.2,1.8,0.3,0.6,21.9,21.2,0,0,0,0,BEVERAGES,70,LOW_FIBER
4.1,13.9,6.3,0.5,142.6,170.0,1,0,0,2,DAIRY_PRODUCTS,54,"ARTIFICIAL_SWEETENER,LOW_FIBER"
31.5,5.5,11.2,4.1,363.8,386.1,1,1,0,1,HEALTH_SUPPLEMENTS,62,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
21.2,9.7,12.1,3.3,405.7,386.5,0,0,0,1,PROTEIN_BAR,70,NONE
4.0,9.6,9.4,0.5,133.8,158.9,0,0,0,0,DAIRY_PRODUCTS,72,LOW_FIBER
33.1,7.6,5.6,8.5,376.7,124.9,0,0,0,1,PROTEIN_BAR,88,NONE
4.9,7.3,20.0,1.8,391.2,1043.2,1,1,1,5,FROZEN_FOODS,5,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
7.7,14.4,10.2,6.8,381.8,440.6,0,1,0,2,BREAKFAST_CEREAL,55,PRESERVATIVES
8.6,2.4,15.9,3.4,394.8,986.2,1,0,0,2,INSTANT_NOODLES_RTE,60,"ARTIFICIAL_SWEETENER,HIGH_SODIUM"
1.8,2.9,0.0,0.5,16.0,13.8,0,0,0,0,BEVERAGES,68,LOW_FIBER
5.6,13.7,21.4,0.4,356.2,1015.1,1,1,0,5,FROZEN_FOODS,13,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
2.9,17.2,17.3,0.8,253.1,546.3,0,1,0,2,SAUCES_SPREADS,34,"PRESERVATIVES,LOW_FIBER"
1.4,2.2,0.1,0.3,14.4,7.1,0,0,0,0,BEVERAGES,68,LOW_FIBER
1.2,2.4,0.3,0.2,15.9,84.3,0,0,0,0,BEVERAGES,68,LOW_FIBER
5.4,3.1,19.7,1.1,480.2,1704.4,1,1,0,5,INSTANT_NOODLES_RTE,21,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
6.5,32.7,25.9,1.5,494.2,114.7,0,1,0,2,CHOCOLATES_CONFECTIONERY,43,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
6.7,4.3,12.1,4.0,409.0,710.6,0,1,0,2,INSTANT_NOODLES_RTE,64,PRESERVATIVES
74.4,4.8,3.4,3.5,300.0,113.3,0,0,0,0,HEALTH_SUPPLEMENTS,100,NONE
0.2,12.9,0.0,0.0,50.9,228.7,1,1,0,2,ENERGY_DRINKS,16,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
4.9,6.7,22.7,1.3,431.2,1420.3,1,0,1,5,INSTANT_NOODLES_RTE,0,"HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
7.7,7.2,13.8,2.9,275.0,689.4,0,0,0,3,FROZEN_FOODS,56,MANY_RISKY_INGREDIENTS
3.4,5.4,22.5,0.2,528.2,703.1,0,1,0,5,SNACKS,23,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
3.8,4.9,14.0,1.4,485.0,505.7,1,0,0,3,SNACKS,44,"ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
6.7,6.3,16.8,2.2,235.5,612.3,0,1,0,2,FROZEN_FOODS,48,PRESERVATIVES
5.2,5.3,17.4,1.3,400.8,979.6,0,0,0,1,INSTANT_NOODLES_RTE,50,"LOW_FIBER,HIGH_SODIUM"
1.9,1.7,0.2,0.4,19.3,39.8,0,0,0,0,BEVERAGES,75,LOW_FIBER
1.5,0.5,0.0,0.4,5.8,96.7,0,0,0,0,BEVERAGES,75,LOW_FIBER
5.7,4.3,14.1,3.3,408.2,830.0,1,1,0,1,INSTANT_NOODLES_RTE,58,"ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_SODIUM"
6.6,19.6,10.8,9.9,395.7,338.5,0,0,0,0,BREAKFAST_CEREAL,57,NONE
0.7,1.4,0.0,0.1,10.9,33.1,0,0,0,0,BEVERAGES,75,LOW_FIBER
0.1,2.7,0.4,0.2,8.3,57.0,0,0,0,0,BEVERAGES,68,LOW_FIBER
11.7,3.5,7.3,6.0,233.3,437.7,0,0,0,1,FROZEN_FOODS,88,NONE
0.1,10.0,0.0,0.0,66.8,288.8,0,1,0,2,ENERGY_DRINKS,24,"PRESERVATIVES,LOW_FIBER"
0.3,15.8,0.1,0.0,60.0,155.1,0,1,0,2,BEVERAGES,29,"PRESERVATIVES,LOW_FIBER"
32.8,5.1,6.2,1.5,400.8,367.1,1,0,0,1,HEALTH_SUPPLEMENTS,62,"ARTIFICIAL_SWEETENER,LOW_FIBER"
6.6,5.0,13.5,3.1,404.4,965.6,0,1,0,3,INSTANT_NOODLES_RTE,62,"PRESERVATIVES,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.8,5.1,1.0,0.4,40.0,164.1,0,1,0,2,BEVERAGES,48,"PRESERVATIVES,LOW_FIBER"
2.7,29.4,11.9,2.3,421.2,547.7,1,1,0,4,BREAKFAST_CEREAL,14,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
84.0,3.9,6.5,4.6,308.8,153.3,0,0,0,0,HEALTH_SUPPLEMENTS,98,NONE
5.5,7.4,15.9,3.2,472.8,561.7,1,0,1,1,SNACKS,34,"TRANS_FAT,ARTIFICIAL_SWEETENER,HIGH_CALORIE"
4.6,13.2,29.8,1.5,534.7,973.7,0,0,1,4,SNACKS,9,"HIGH_FAT,TRANS_FAT,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
79.9,1.0,3.7,5.5,347.6,255.4,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
0.6,7.7,0.0,0.0,39.6,129.4,1,0,0,1,ENERGY_DRINKS,47,"ARTIFICIAL_SWEETENER,LOW_FIBER"
33.5,10.4,11.1,4.8,396.5,344.6,0,0,0,2,HEALTH_SUPPLEMENTS,67,NONE
2.6,64.8,30.1,0.5,532.0,52.1,1,1,1,2,CHOCOLATES_CONFECTIONERY,1,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
8.3,16.4,9.9,7.8,374.6,434.3,1,1,0,0,BREAKFAST_CEREAL,52,"ARTIFICIAL_SWEETENER,PRESERVATIVES"
0.5,2.4,0.3,0.6,9.5,92.2,0,0,0,0,BEVERAGES,68,LOW_FIBER
1.3,2.3,3.0,0.1,159.9,274.6,0,0,0,0,SAUCES_SPREADS,81,LOW_FIBER
4.3,5.8,4.1,0.2,63.7,300.7,0,0,0,0,SAUCES_SPREADS,69,LOW_FIBER
1.2,0.4,0.4,0.2,21.0,23.0,0,0,0,0,BEVERAGES,70,LOW_FIBER
31.3,7.2,11.2,12.8,332.6,394.5,0,0,0,0,PROTEIN_BAR,90,NONE
11.9,5.1,4.0,0.1,88.2,204.9,0,0,0,0,DAIRY_PRODUCTS,79,LOW_FIBER
7.0,2.4,14.8,1.7,394.4,748.8,0,0,1,1,INSTANT_NOODLES_RTE,47,"TRANS_FAT,LOW_FIBER"
0.2,13.2,0.0,0.0,48.4,213.1,1,1,0,3,ENERGY_DRINKS,19,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.1,8.5,0.0,0.0,26.8,251.4,1,0,0,2,ENERGY_DRINKS,26,"ARTIFICIAL_SWEETENER,LOW_FIBER"
72.0,2.6,5.6,4.6,374.7,206.9,0,0,0,0,HEALTH_SUPPLEMENTS,88,NONE
3.4,19.8,12.5,0.4,194.9,435.3,1,0,0,2,DAIRY_PRODUCTS,38,"ARTIFICIAL_SWEETENER,LOW_FIBER"
3.6,24.4,11.6,0.5,163.8,492.7,1,1,0,4,DAIRY_PRODUCTS,19,"HIGH_SUGAR,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.8,10.0,9.9,0.2,96.2,228.1,1,0,0,2,DAIRY_PRODUCTS,59,"ARTIFICIAL_SWEETENER,LOW_FIBER"
7.2,4.8,2.3,1.5,80.8,224.8,0,0,0,0,DAIRY_PRODUCTS,82,LOW_FIBER
1.7,0.9,0.2,0.5,22.0,93.5,0,0,0,0,BEVERAGES,70,LOW_FIBER
6.0,2.0,8.1,4.9,428.5,346.8,0,0,0,0,SNACKS,80,NONE
33.8,2.5,9.3,11.8,340.4,308.3,0,0,0,0,PROTEIN_BAR,100,NONE
10.8,5.5,5.3,12.7,378.2,284.8,0,0,0,0,BREAKFAST_CEREAL,82,NONE
25.9,6.2,5.3,8.3,355.6,337.6,0,0,0,0,PROTEIN_BAR,85,NONE
5.6,36.8,13.0,1.9,431.7,593.0,0,1,0,4,BREAKFAST_CEREAL,21,"HIGH_SUGAR,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.0,4.4,12.8,2.7,376.2,847.2,0,0,0,3,INSTANT_NOODLES_RTE,63,"HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
6.4,37.9,28.8,1.9,480.6,127.1,0,1,0,2,CHOCOLATES_CONFECTIONERY,35,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
5.8,23.6,21.6,2.6,437.5,469.7,0,1,0,3,BISCUITS_COOKIES,18,"HIGH_SUGAR,HIGH_FAT,PRESERVATIVES,MANY_RISKY_INGREDIENTS"
3.7,16.1,13.7,0.4,142.2,317.1,0,1,0,4,DAIRY_PRODUCTS,37,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
13.1,7.2,3.6,12.6,366.8,190.6,0,0,0,0,BREAKFAST_CEREAL,95,NONE
7.3,21.5,22.8,3.8,418.3,346.5,1,1,0,2,PROTEIN_BAR,17,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES"
8.5,3.1,2.6,0.1,73.8,134.3,0,0,0,0,DAIRY_PRODUCTS,91,LOW_FIBER
6.8,10.3,10.6,6.6,398.5,284.6,0,0,0,1,BISCUITS_COOKIES,62,NONE
16.6,12.4,14.9,2.8,479.2,445.2,1,1,0,3,HEALTH_SUPPLEMENTS,33,"ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
5.3,39.1,28.3,2.0,486.5,95.2,0,0,0,2,CHOCOLATES_CONFECTIONERY,45,"HIGH_SUGAR,HIGH_FAT,HIGH_CALORIE"
12.0,6.0,3.6,10.5,354.3,111.5,0,0,0,0,BREAKFAST_CEREAL,95,NONE
84.9,2.2,3.4,5.4,366.8,138.5,0,0,0,0,HEALTH_SUPPLEMENTS,97,NONE
0.1,26.0,18.5,0.1,388.9,867.5,1,0,1,2,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM"
2.5,12.6,30.8,1.1,564.8,1024.1,1,1,0,5,SNACKS,0,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
4.9,24.6,18.3,1.8,447.6,471.3,1,1,0,1,BISCUITS_COOKIES,10,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
2.8,17.9,17.2,0.2,145.0,480.2,0,1,0,4,DAIRY_PRODUCTS,32,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
2.3,18.8,16.2,0.2,217.8,520.7,0,1,0,4,DAIRY_PRODUCTS,32,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.4,12.7,0.0,0.0,52.2,270.3,1,1,0,4,ENERGY_DRINKS,12,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.6,9.8,5.9,0.8,134.5,382.7,0,0,0,0,DAIRY_PRODUCTS,71,LOW_FIBER
44.4,9.2,6.3,2.9,396.1,329.8,1,0,0,1,HEALTH_SUPPLEMENTS,67,ARTIFICIAL_SWEETENER
30.0,7.1,7.5,5.5,378.9,179.1,0,0,0,1,PROTEIN_BAR,84,NONE
4.2,10.6,22.2,0.2,333.0,1089.9,1,0,0,4,FROZEN_FOODS,21,"HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.4,16.7,17.2,1.1,468.4,350.3,1,1,0,3,BISCUITS_COOKIES,15,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.9,6.3,7.0,0.0,103.2,422.8,0,0,0,0,SAUCES_SPREADS,65,LOW_FIBER
12.2,10.4,12.3,3.6,394.2,272.7,0,1,0,0,PROTEIN_BAR,51,PRESERVATIVES
4.7,5.3,27.8,1.2,525.5,1086.2,1,1,0,4,SNACKS,7,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
3.8,28.1,12.9,2.1,413.4,663.8,0,0,0,2,BREAKFAST_CEREAL,26,HIGH_SUGAR
18.5,16.2,12.1,5.6,396.3,365.5,0,1,0,3,PROTEIN_BAR,43,"PRESERVATIVES,MANY_RISKY_INGREDIENTS"
8.7,26.3,22.4,2.8,402.9,668.0,1,0,0,2,PROTEIN_BAR,3,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER"
3.0,13.7,21.4,2.0,325.3,988.6,0,1,1,3,FROZEN_FOODS,16,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
7.0,9.5,15.9,2.6,449.5,574.2,0,1,0,2,SNACKS,51,PRESERVATIVES
2.5,35.4,29.1,1.2,524.8,422.3,1,1,0,3,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.1,0.6,0.2,0.0,8.1,79.2,0,0,0,0,BEVERAGES,75,LOW_FIBER
4.8,16.2,11.3,0.2,213.2,532.6,0,0,0,4,DAIRY_PRODUCTS,42,"LOW_FIBER,MANY_RISKY_INGREDIENTS"
0.3,14.6,0.0,0.0,54.8,326.7,1,1,0,2,ENERGY_DRINKS,16,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
8.3,5.8,2.6,0.9,78.9,142.6,0,0,0,0,DAIRY_PRODUCTS,84,LOW_FIBER
2.9,49.8,30.4,0.6,561.6,113.9,1,1,0,4,CHOCOLATES_CONFECTIONERY,19,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
5.3,4.3,20.3,0.6,475.3,1049.0,0,0,1,3,INSTANT_NOODLES_RTE,18,"HIGH_FAT,TRANS_FAT,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
1.1,10.6,14.8,0.8,265.2,794.8,0,1,0,2,SAUCES_SPREADS,43,"PRESERVATIVES,LOW_FIBER"
10.5,23.9,22.2,5.2,479.5,39.4,0,0,0,1,CHOCOLATES_CONFECTIONERY,63,"HIGH_SUGAR,HIGH_FAT,HIGH_CALORIE"
4.4,11.5,29.4,1.4,525.6,1162.1,0,1,0,5,SNACKS,7,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
0.0,1.5,0.0,0.0,12.0,61.7,0,0,0,0,ENERGY_DRINKS,75,LOW_FIBER
0.2,24.6,18.4,0.1,363.9,1056.7,1,0,0,4,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.2,2.3,15.9,1.4,404.6,745.8,0,0,0,1,INSTANT_NOODLES_RTE,57,LOW_FIBER
5.4,18.7,19.9,3.2,464.8,484.2,0,0,0,1,BISCUITS_COOKIES,41,"HIGH_FAT,HIGH_CALORIE"
4.6,29.1,24.7,1.9,520.5,353.7,1,1,1,2,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE"
4.6,9.9,16.4,3.7,458.3,474.0,0,0,1,3,SNACKS,34,"TRANS_FAT,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
4.5,33.7,27.4,1.2,526.6,379.4,1,1,0,5,BISCUITS_COOKIES,0,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.4,13.3,0.0,0.0,58.7,376.3,1,0,0,3,ENERGY_DRINKS,19,"ARTIFICIAL_SWEETENER,LOW_FIBER,MANY_RISKY_INGREDIENTS"
1.7,22.1,18.4,0.5,297.7,1366.8,1,1,0,2,SAUCES_SPREADS,3,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
1.1,2.1,0.1,0.2,8.9,25.9,0,0,0,0,BEVERAGES,68,LOW_FIBER
5.9,12.8,6.8,0.8,148.7,324.6,0,1,0,0,DAIRY_PRODUCTS,60,"PRESERVATIVES,LOW_FIBER"
6.3,11.4,14.6,5.4,398.7,256.6,0,0,0,0,BISCUITS_COOKIES,60,NONE
5.5,5.3,20.7,0.5,456.1,1088.8,1,1,0,3,INSTANT_NOODLES_RTE,13,"HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
5.7,3.2,21.6,1.8,441.0,469.1,0,0,0,2,SNACKS,53,"HIGH_FAT,LOW_FIBER"
5.5,8.3,15.5,1.1,491.1,484.4,1,1,0,3,SNACKS,31,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.9,9.1,0.1,0.3,37.8,50.1,1,0,0,0,BEVERAGES,35,"ARTIFICIAL_SWEETENER,LOW_FIBER"
0.2,13.6,0.0,0.0,57.4,286.4,1,1,0,2,ENERGY_DRINKS,16,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER"
6.5,13.3,6.1,0.9,110.5,227.3,1,0,0,0,DAIRY_PRODUCTS,57,"ARTIFICIAL_SWEETENER,LOW_FIBER"
4.0,6.1,22.6,1.5,492.8,1346.1,0,1,0,3,INSTANT_NOODLES_RTE,17,"HIGH_FAT,PRESERVATIVES,LOW_FIBER,HIGH_CALORIE,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
12.0,27.3,22.5,4.0,404.0,570.5,1,1,1,2,PROTEIN_BAR,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES"
3.7,3.5,17.5,3.1,474.1,557.4,1,1,0,3,SNACKS,43,"ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE,MANY_RISKY_INGREDIENTS"
0.5,10.4,0.2,0.0,55.0,152.7,0,1,0,4,BEVERAGES,25,"PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
6.4,33.4,27.4,2.1,508.0,126.9,1,1,0,1,CHOCOLATES_CONFECTIONERY,42,"HIGH_SUGAR,HIGH_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,HIGH_CALORIE"
1.2,34.9,27.8,0.0,318.5,1200.3,1,1,1,2,SAUCES_SPREADS,0,"HIGH_SUGAR,HIGH_FAT,TRANS_FAT,ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM"
9.0,14.3,6.2,4.1,379.1,207.2,0,0,0,0,BREAKFAST_CEREAL,68,NONE
3.7,9.9,25.3,1.5,378.5,891.3,0,1,1,5,FROZEN_FOODS,8,"HIGH_FAT,TRANS_FAT,PRESERVATIVES,LOW_FIBER,HIGH_SODIUM,MANY_RISKY_INGREDIENTS"
30.8,3.8,6.2,6.5,325.2,277.8,0,0,0,0,PROTEIN_BAR,97,NONE
0.4,14.5,0.2,0.0,45.0,139.4,1,1,0,4,BEVERAGES,22,"ARTIFICIAL_SWEETENER,PRESERVATIVES,LOW_FIBER,MANY_RISKY_INGREDIENTS"
77.1,4.4,4.9,4.6,357.6,212.0,0,0,0,0,HEALTH_SUPPLEMENTS,92,NONE
